qid	pid	score
Q11968	C12267	1
Q11969	C12268	1
Q11970	C12269	1
Q11971	C12270	1
Q11972	C12271	1
Q11973	C12272	1
Q11974	C12273	1
Q11975	C12274	1
Q11976	C12275	1
Q11977	C12276	1
Q11978	C12277	1
Q11979	C12278	1
Q11981	C12280	1
Q11982	C12281	1
Q11983	C12282	1
Q11984	C12283	1
Q11985	C12284	1
Q11986	C12285	1
Q11987	C12286	1
Q11989	C12288	1
Q11990	C12289	1
Q11991	C12290	1
Q11992	C12291	1
Q11993	C12292	1
Q11994	C12293	1
Q11995	C12294	1
Q11996	C12295	1
Q11997	C12296	1
Q11998	C12297	1
Q11999	C12298	1
Q12000	C12299	1
Q12002	C12301	1
Q12003	C12302	1
Q12005	C12304	1
Q12006	C12305	1
Q12007	C12306	1
Q12008	C12307	1
Q12009	C12308	1
Q12011	C12310	1
Q12012	C12311	1
Q12013	C12312	1
Q12014	C12313	1
Q12015	C12314	1
Q12016	C12315	1
Q12017	C12316	1
Q12018	C12317	1
Q12019	C12318	1
Q12020	C12320	1
Q12021	C12321	1
Q12022	C12322	1
Q12023	C12323	1
Q12024	C12324	1
Q12025	C12325	1
Q12027	C12327	1
Q12028	C12328	1
Q12029	C12329	1
Q12030	C12330	1
Q12031	C12331	1
Q12032	C12332	1
Q12033	C12333	1
Q12034	C12334	1
Q12035	C12335	1
Q12036	C12336	1
Q12037	C12337	1
Q12038	C12338	1
Q12039	C12340	1
Q12040	C12341	1
Q12041	C12342	1
Q12042	C12343	1
Q12043	C12344	1
Q12044	C12345	1
Q12045	C12346	1
Q12046	C12347	1
Q12047	C12348	1
Q12048	C12349	1
Q12049	C12350	1
Q12050	C12351	1
Q12052	C12352	1
Q12053	C12353	1
Q12054	C12354	1
Q12055	C12355	1
Q12056	C12356	1
Q12057	C12357	1
Q12058	C12358	1
Q12059	C12359	1
Q12060	C12360	1
Q12061	C12361	1
Q12062	C12362	1
Q12063	C12363	1
Q12064	C12364	1
Q12065	C12365	1
Q12066	C12366	1
Q12067	C12367	1
Q12070	C12370	1
Q12071	C12372	1
Q12072	C12373	1
Q12075	C12376	1
Q12076	C12377	1
Q12077	C12378	1
Q12078	C12379	1
Q12079	C12380	1
Q12080	C12381	1
Q12081	C12382	1
Q12082	C12383	1
Q12084	C12385	1
Q12085	C12386	1
Q12086	C12387	1
Q12087	C12388	1
Q12088	C12389	1
Q12089	C12390	1
Q12090	C12391	1
Q12091	C12392	1
Q12093	C12394	1
Q12094	C12395	1
Q12095	C12396	1
Q12096	C12398	1
Q12097	C12399	1
Q12098	C12400	1
Q12100	C12402	1
Q12101	C12403	1
Q12102	C12404	1
Q12103	C12405	1
Q12104	C12406	1
Q12106	C12408	1
Q12107	C12409	1
Q12108	C12410	1
Q12109	C12411	1
Q12110	C12412	1
Q12111	C12413	1
Q12112	C12414	1
Q12113	C12415	1
Q12114	C12416	1
Q12116	C12418	1
Q12117	C12419	1
Q12118	C12420	1
Q12121	C12423	1
Q12122	C12424	1
Q12123	C12425	1
Q12124	C12426	1
Q12125	C12427	1
Q12126	C12428	1
Q12127	C12429	1
Q12128	C12430	1
Q12129	C12431	1
Q12130	C11228	1
Q12131	C12432	1
Q12133	C12434	1
Q12134	C12435	1
Q12135	C12436	1
Q12137	C12438	1
Q12138	C12439	1
Q12139	C12440	1
Q12140	C12441	1
Q12141	C12442	1
Q12142	C12443	1
Q12143	C12444	1
Q12144	C12445	1
Q12145	C12446	1
Q12146	C12447	1
Q12147	C12448	1
Q12148	C12449	1
Q12149	C12450	1
Q12150	C12451	1
Q12151	C12452	1
Q12152	C12453	1
Q12153	C12454	1
Q12154	C12456	1
Q12155	C12457	1
Q12156	C12458	1
Q12157	C12459	1
Q12158	C12460	1
Q12160	C12462	1
Q12161	C12463	1
Q12162	C12464	1
Q12163	C12465	1
Q12164	C12466	1
Q12165	C12467	1
Q12167	C12469	1
Q12168	C12470	1
Q12169	C12471	1
Q12170	C12472	1
Q12171	C12473	1
Q12172	C12474	1
Q12173	C12475	1
Q12174	C12476	1
Q12176	C12478	1
Q12177	C12479	1
Q12178	C12480	1
Q12179	C12481	1
Q12181	C12483	1
Q12182	C12484	1
Q12183	C12485	1
Q12185	C12487	1
Q12186	C12488	1
Q12187	C12489	1
Q12188	C12490	1
Q12190	C12492	1
Q12191	C12493	1
Q12192	C12494	1
Q12193	C12495	1
Q12194	C12496	1
Q12195	C12497	1
Q12196	C12498	1
Q12197	C12499	1
Q12198	C12500	1
Q12199	C12501	1
Q12200	C12502	1
Q12201	C12503	1
Q12202	C12504	1
Q12203	C12505	1
Q12204	C12506	1
Q12205	C12507	1
Q12207	C12509	1
Q12208	C12510	1
Q12209	C12511	1
Q12210	C12512	1
Q12211	C12513	1
Q12212	C12514	1
Q12213	C12515	1
Q12214	C12516	1
Q12215	C12517	1
Q12216	C12518	1
Q12217	C12519	1
Q12218	C12520	1
Q12219	C12521	1
Q12220	C12522	1
Q12221	C12523	1
Q12222	C12525	1
Q12223	C12526	1
Q12224	C12527	1
Q12225	C12528	1
Q12227	C12530	1
Q12228	C12531	1
Q12229	C12532	1
Q12230	C12533	1
Q12231	C12534	1
Q12232	C12535	1
Q12233	C12536	1
Q12234	C12538	1
Q12235	C12539	1
Q12237	C12541	1
Q12238	C12542	1
Q12239	C12543	1
Q12241	C12545	1
Q12242	C12546	1
Q12244	C12548	1
Q12246	C12550	1
Q12247	C12551	1
Q12248	C12552	1
Q12249	C12553	1
Q12250	C12554	1
Q12251	C12555	1
Q12252	C12556	1
Q12253	C12557	1
Q12255	C12559	1
Q12256	C12560	1
Q12257	C12561	1
Q12258	C12562	1
Q12260	C12564	1
Q12262	C12566	1
Q12265	C12569	1
Q12266	C12570	1
Q12267	C12571	1
Q12269	C12573	1
Q12270	C12574	1
Q12271	C12575	1
Q12272	C12576	1
Q12273	C12577	1
Q12274	C12578	1
Q12275	C12579	1
Q12276	C12580	1
Q12277	C12581	1
Q12278	C12582	1
Q12279	C12583	1
Q12280	C12584	1
Q12281	C12585	1
Q12282	C12586	1
Q12283	C12587	1
Q12284	C12588	1
Q12285	C12589	1
Q12286	C12590	1
Q12287	C12591	1
Q12288	C12592	1
Q12289	C12593	1
Q12290	C12594	1
Q12291	C12595	1
Q12292	C12596	1
Q12293	C12598	1
Q12294	C12599	1
Q12295	C12600	1
Q12296	C12601	1
Q12297	C12602	1
Q12298	C12603	1
Q12299	C12605	1
Q12300	C12606	1
Q12303	C12609	1
Q12304	C12610	1
Q12305	C12611	1
Q12306	C12612	1
Q12307	C12613	1
Q12308	C12614	1
Q12309	C12615	1
Q12310	C12616	1
Q12312	C12618	1
Q12313	C12619	1
Q12315	C12621	1
Q12316	C12622	1
Q12317	C12623	1
Q12318	C12624	1
Q12320	C12626	1
Q12322	C12628	1
Q12323	C12629	1
Q12324	C12630	1
Q12325	C12631	1
Q12326	C12632	1
Q12327	C12633	1
Q12328	C12635	1
Q12329	C12636	1
Q12330	C12637	1
Q12331	C12638	1
Q12332	C12639	1
Q12333	C12640	1
Q12334	C12641	1
Q12335	C12644	1
Q12336	C12645	1
Q12337	C12646	1
Q12338	C12647	1
Q12339	C12648	1
Q12340	C12649	1
Q12341	C12650	1
Q12342	C12651	1
Q12343	C12652	1
Q12344	C12653	1
Q12345	C12654	1
Q12346	C12655	1
Q12347	C12656	1
Q12348	C12657	1
Q12349	C12658	1
Q12350	C12659	1
Q12352	C12661	1
Q12353	C12662	1
Q12354	C12663	1
Q12355	C12664	1
Q12356	C12665	1
Q12357	C12666	1
Q12359	C12668	1
Q12360	C12669	1
Q12361	C12670	1
Q12363	C12672	1
Q12365	C12674	1
Q12366	C12675	1
Q12367	C12676	1
Q12368	C12677	1
Q12369	C12678	1
Q12370	C12679	1
Q12371	C12680	1
Q12372	C12681	1
Q12373	C12682	1
Q12374	C12683	1
Q12375	C12684	1
Q12376	C12685	1
Q12377	C12686	1
Q12378	C12687	1
Q12380	C12689	1
Q12382	C12691	1
Q12383	C12692	1
Q12386	C12695	1
Q12387	C12696	1
Q12388	C12697	1
Q12389	C12698	1
Q12390	C12699	1
Q12391	C12700	1
Q12392	C12701	1
Q12393	C12702	1
Q12397	C12707	1
Q12398	C12708	1
Q12399	C12709	1
Q12400	C12710	1
Q12401	C12711	1
Q12402	C12712	1
Q12405	C12716	1
Q12406	C12717	1
Q12407	C12718	1
Q12408	C12719	1
Q12409	C12721	1
Q12410	C12722	1
Q12411	C12723	1
Q12412	C12724	1
Q12413	C12725	1
Q12414	C12726	1
Q12415	C12727	1
Q12416	C12728	1
Q12417	C12729	1
Q12418	C10630	1
Q12419	C12730	1
Q12420	C12731	1
Q12422	C12733	1
Q12423	C12734	1
Q12424	C12735	1
Q12425	C12736	1
Q12426	C12737	1
Q12428	C12739	1
Q12429	C12740	1
Q12430	C12741	1
Q12431	C12742	1
Q12433	C12744	1
Q12435	C12748	1
Q12436	C12749	1
Q12438	C12750	1
Q12439	C12751	1
Q12440	C12752	1
Q12441	C12753	1
Q12442	C12754	1
Q12443	C12755	1
Q12445	C12757	1
Q12446	C12758	1
Q12447	C12759	1
Q12448	C12760	1
Q12449	C12761	1
Q12450	C12762	1
Q12452	C12764	1
Q12453	C12765	1
Q12454	C12766	1
Q12455	C12767	1
Q12456	C12768	1
Q12457	C12769	1
Q12458	C12770	1
Q12459	C12771	1
Q12461	C12773	1
Q12462	C12774	1
Q12463	C12775	1
Q12464	C12776	1
Q12465	C12777	1
Q12466	C12778	1
Q12467	C12779	1
Q12468	C12780	1
Q12469	C12781	1
Q12470	C12782	1
Q12471	C12783	1
Q12472	C12784	1
Q12473	C12785	1
Q12474	C12786	1
Q12475	C12787	1
Q12476	C12788	1
Q12477	C12789	1
Q12478	C12790	1
Q12479	C12791	1
Q12481	C12793	1
Q12482	C12795	1
Q12483	C12796	1
Q12484	C12797	1
Q12485	C12798	1
Q12486	C12799	1
Q12487	C12800	1
Q12488	C12801	1
Q12490	C12803	1
Q12491	C12804	1
Q12492	C12805	1
Q12493	C12806	1
Q12494	C12808	1
Q12495	C12809	1
Q12496	C12810	1
Q12498	C12812	1
Q12499	C12813	1
Q12500	C12814	1
Q12502	C12816	1
Q12503	C12817	1
Q12504	C12818	1
Q12505	C12819	1
Q12506	C12820	1
Q12507	C12821	1
Q12508	C12822	1
Q12509	C12823	1
Q12510	C12824	1
Q12511	C12825	1
Q12512	C12826	1
Q12513	C12827	1
Q12514	C12828	1
Q12516	C12830	1
Q12517	C12831	1
Q12518	C12832	1
Q12519	C12833	1
Q12520	C12834	1
Q12521	C12835	1
Q12522	C12836	1
Q12523	C12838	1
Q12524	C12839	1
Q12525	C12840	1
Q12526	C12841	1
Q12527	C12842	1
Q12528	C12843	1
Q12529	C12844	1
Q12530	C12845	1
Q12531	C12846	1
Q12532	C12847	1
Q12534	C12849	1
Q12535	C12850	1
Q12536	C12851	1
Q12537	C12852	1
Q12538	C12853	1
Q12539	C12854	1
Q12540	C12855	1
Q12541	C12856	1
Q12542	C12857	1
Q12543	C12858	1
Q12545	C12860	1
Q12546	C12861	1
Q12547	C12862	1
Q12548	C12863	1
Q12549	C12864	1
Q12550	C12865	1
Q12552	C12867	1
Q12553	C12868	1
Q12554	C12869	1
Q12555	C12870	1
Q12556	C12871	1
Q12557	C12872	1
Q12558	C12873	1
Q12559	C12874	1
Q12560	C12875	1
Q12561	C12876	1
Q12562	C12877	1
Q12563	C12878	1
Q12564	C12879	1
Q12565	C12880	1
Q12567	C12882	1
Q12568	C12883	1
Q12569	C12884	1
Q12570	C12885	1
Q12571	C12886	1
Q12572	C12887	1
Q12573	C12888	1
Q12574	C12889	1
Q12575	C12890	1
Q12576	C12891	1
Q12577	C12892	1
Q12578	C12893	1
Q12579	C12894	1
Q12580	C12895	1
Q12581	C12896	1
Q12583	C12898	1
Q12584	C12899	1
Q12585	C12900	1
Q12586	C12901	1
Q12587	C12902	1
Q12588	C12903	1
Q12589	C12904	1
Q12590	C12905	1
Q12592	C12907	1
Q12593	C12908	1
Q12595	C12910	1
Q12596	C12911	1
Q12598	C12913	1
Q12599	C12914	1
Q12600	C12915	1
Q12601	C12916	1
Q12602	C12917	1
Q12603	C12918	1
Q12604	C12919	1
Q12605	C12920	1
Q12606	C12921	1
Q12607	C12922	1
Q12608	C12923	1
Q12610	C12925	1
Q12611	C12926	1
Q12612	C12927	1
Q12613	C12928	1
Q12614	C12929	1
Q12615	C12930	1
Q12616	C12931	1
Q12617	C12932	1
Q12618	C12933	1
Q12619	C12934	1
Q12620	C12935	1
Q12621	C12936	1
Q12622	C11776	1
Q12623	C12937	1
Q12624	C12938	1
Q12625	C12939	1
Q12627	C12941	1
Q12628	C12942	1
Q12629	C12943	1
Q12630	C12944	1
Q12631	C12945	1
Q12632	C11368	1
Q12633	C12946	1
Q12634	C12947	1
Q12635	C12948	1
Q12636	C12950	1
Q12637	C12951	1
Q12638	C12952	1
Q12639	C12953	1
Q12640	C12954	1
Q12641	C12955	1
Q12642	C12956	1
Q12643	C12957	1
Q12644	C12958	1
Q12645	C12959	1
Q12647	C12961	1
Q12648	C12962	1
Q12649	C12963	1
Q12650	C12964	1
Q12651	C12965	1
Q12652	C12966	1
Q12653	C12967	1
Q12654	C12968	1
Q12655	C12969	1
Q12656	C12970	1
Q12657	C12971	1
Q12658	C12972	1
Q12659	C12973	1
Q12660	C12974	1
Q12661	C12975	1
Q12662	C12976	1
Q12663	C12977	1
Q12664	C12978	1
Q12665	C12979	1
Q12666	C12980	1
Q12667	C12981	1
Q12668	C12982	1
Q12669	C12983	1
Q12670	C12984	1
Q12671	C12985	1
Q12672	C12986	1
Q12673	C12987	1
Q12674	C12988	1
Q12675	C12989	1
Q12676	C12990	1
Q12677	C12991	1
Q12678	C12992	1
Q12679	C12993	1
Q12680	C12994	1
Q12682	C12996	1
Q12683	C12010	1
Q12684	C12997	1
Q12685	C12998	1
Q12688	C13001	1
Q12689	C13002	1
Q12690	C13004	1
Q12691	C13005	1
Q12692	C13007	1
Q12693	C13008	1
Q12694	C13009	1
Q12695	C13010	1
Q12696	C13011	1
Q12697	C13012	1
Q12698	C13013	1
Q12700	C13015	1
Q12701	C13016	1
Q12702	C13017	1
Q12703	C13018	1
Q12704	C13019	1
Q12705	C13020	1
Q12707	C13022	1
Q12709	C13025	1
Q12711	C13027	1
Q12712	C13028	1
Q12713	C13029	1
Q12714	C13030	1
Q12715	C13031	1
Q12717	C13034	1
Q12718	C13035	1
Q12719	C13036	1
Q12720	C13037	1
Q12721	C13038	1
Q12722	C13040	1
Q12723	C13041	1
Q12724	C13042	1
Q12725	C13043	1
Q12726	C13044	1
Q12727	C13045	1
Q12728	C13046	1
Q12729	C13047	1
Q12730	C13048	1
Q12731	C13049	1
Q12732	C13051	1
Q12734	C13053	1
Q12735	C13054	1
Q12736	C13055	1
Q12737	C13056	1
Q12738	C13057	1
Q12739	C13058	1
Q12741	C13060	1
Q12742	C13061	1
Q12743	C13062	1
Q12744	C13063	1
Q12745	C13064	1
Q12746	C13065	1
Q12747	C13066	1
Q12748	C13067	1
Q12749	C13069	1
Q12750	C13071	1
Q12751	C13073	1
Q12752	C13074	1
Q12753	C13075	1
Q12754	C13076	1
Q12755	C13077	1
Q12756	C13078	1
Q12758	C13080	1
Q12759	C13081	1
Q12760	C13082	1
Q12761	C13083	1
Q12762	C13086	1
Q12763	C13087	1
Q12764	C13088	1
Q12765	C13089	1
Q12766	C13090	1
Q12767	C13091	1
Q12768	C13092	1
Q12769	C13093	1
Q12770	C13094	1
Q12771	C13095	1
Q12772	C13096	1
Q12773	C13097	1
Q12774	C13098	1
Q12775	C13100	1
Q12776	C13101	1
Q12777	C13102	1
Q12778	C13103	1
Q12779	C13104	1
Q12780	C13105	1
Q12781	C13106	1
Q12782	C13107	1
Q12783	C13108	1
Q12784	C13109	1
Q12785	C13111	1
Q12786	C13112	1
Q12787	C13113	1
Q12788	C13114	1
Q12789	C13115	1
Q12790	C13116	1
Q12791	C13117	1
Q12792	C13118	1
Q12793	C13119	1
Q12794	C13120	1
Q12796	C13122	1
Q12797	C13123	1
Q12798	C12858	1
Q12799	C13124	1
Q12800	C13125	1
Q12801	C13126	1
Q12802	C13127	1
Q12803	C13128	1
Q12804	C13129	1
Q12805	C13130	1
Q12806	C13131	1
Q12807	C13132	1
Q12808	C13133	1
Q12809	C13134	1
Q12810	C13135	1
Q12811	C13136	1
Q12812	C13137	1
Q12813	C13138	1
Q12814	C13139	1
Q12815	C13140	1
Q12816	C13141	1
Q12817	C13142	1
Q12818	C13143	1
Q12819	C13144	1
Q12820	C13145	1
Q12821	C13146	1
Q12823	C13148	1
Q12824	C13150	1
Q12826	C13152	1
Q12827	C13153	1
Q12828	C13154	1
Q12829	C13155	1
Q12830	C13156	1
Q12831	C13158	1
Q12832	C13159	1
Q12834	C13161	1
Q12835	C13162	1
Q12836	C13163	1
Q12837	C13164	1
Q12838	C13165	1
Q12839	C13166	1
Q12840	C13167	1
Q12841	C13168	1
Q12842	C13169	1
Q12843	C13170	1
Q12844	C13171	1
Q12845	C13172	1
Q12846	C13173	1
Q12847	C13174	1
Q12848	C13175	1
Q12849	C13177	1
Q12850	C13178	1
Q12851	C13179	1
Q12852	C13180	1
Q12853	C13181	1
Q12854	C13182	1
Q12855	C13183	1
Q12856	C13184	1
Q12857	C13185	1
Q12858	C13186	1
Q12860	C13188	1
Q12861	C13189	1
Q12863	C13191	1
Q12864	C13192	1
Q12865	C13193	1
Q12866	C13194	1
Q12867	C13195	1
Q12868	C13196	1
Q12869	C13197	1
Q12870	C13198	1
Q12871	C13199	1
Q12872	C13200	1
Q12874	C13202	1
Q12875	C13203	1
Q12876	C13204	1
Q12877	C13205	1
Q12878	C13207	1
Q12879	C13208	1
Q12880	C13209	1
Q12881	C13210	1
Q12882	C13211	1
Q12884	C13213	1
Q12885	C13214	1
Q12886	C13215	1
Q12887	C13216	1
Q12888	C13217	1
Q12889	C13218	1
Q12890	C13219	1
Q12891	C13220	1
Q12892	C13221	1
Q12893	C13222	1
Q12894	C13223	1
Q12895	C13224	1
Q12896	C13225	1
Q12897	C13226	1
Q12898	C13227	1
Q12899	C13228	1
Q12901	C13230	1
Q12902	C13231	1
Q12903	C13232	1
Q12904	C13233	1
Q12905	C13234	1
Q12906	C13235	1
Q12907	C13236	1
Q12908	C13237	1
Q12909	C13238	1
Q12910	C13239	1
Q12911	C13240	1
Q12912	C13241	1
Q12913	C13242	1
Q12914	C13243	1
Q12916	C13245	1
Q12917	C13246	1
Q12918	C13247	1
Q12919	C13248	1
Q12920	C13250	1
Q12921	C13251	1
Q12922	C13252	1
Q12923	C13253	1
Q12925	C13255	1
Q12926	C13256	1
Q12927	C13257	1
Q12928	C13258	1
Q12929	C13259	1
Q12930	C13260	1
Q12931	C13261	1
Q12932	C13262	1
Q12933	C13263	1
Q12934	C13264	1
Q12935	C13265	1
Q12936	C13266	1
Q12937	C13267	1
Q12938	C13268	1
Q12939	C13269	1
Q12940	C13270	1
Q12941	C13271	1
Q12942	C13274	1
Q12943	C13275	1
Q12944	C13276	1
Q12945	C13277	1
Q12946	C13279	1
Q12947	C13280	1
Q12948	C13281	1
Q12949	C13282	1
Q12950	C13283	1
Q12951	C13284	1
Q12953	C13286	1
Q12954	C13287	1
Q12955	C13288	1
Q12956	C13289	1
Q12957	C13290	1
Q12958	C13291	1
Q12959	C13292	1
Q12960	C13293	1
Q12961	C13294	1
Q12962	C13295	1
Q12963	C13296	1
Q12964	C13298	1
Q12965	C13299	1
Q12967	C13301	1
Q12968	C13302	1
Q12969	C13303	1
Q12970	C13304	1
Q12971	C13305	1
Q12972	C13306	1
Q12973	C13307	1
Q12975	C13309	1
Q12976	C13310	1
Q12977	C13311	1
Q12978	C13312	1
Q12979	C13313	1
Q12980	C13314	1
Q12982	C13316	1
Q12983	C13317	1
Q12984	C13318	1
Q12985	C13319	1
Q12986	C13320	1
Q12987	C13321	1
Q12988	C13322	1
Q12989	C13323	1
Q12990	C13324	1
Q12991	C13325	1
Q12992	C13326	1
Q12993	C13327	1
Q12994	C13328	1
Q12995	C13329	1
Q12996	C13330	1
Q12997	C13331	1
Q12998	C13332	1
Q12999	C13333	1
Q13000	C13334	1
Q13003	C13337	1
Q13004	C13338	1
Q13005	C13339	1
Q13006	C13340	1
Q13007	C13341	1
Q13009	C13343	1
Q13010	C13344	1
Q13012	C13346	1
Q13013	C13347	1
Q13014	C13348	1
Q13015	C13349	1
Q13016	C13350	1
Q13018	C13352	1
Q13019	C13353	1
Q13020	C13354	1
Q13021	C13355	1
Q13022	C13356	1
Q13023	C13357	1
Q13024	C13358	1
Q13025	C13360	1
Q13026	C13361	1
Q13027	C13362	1
Q13028	C13363	1
Q13029	C13364	1
Q13030	C13365	1
Q13031	C13366	1
Q13032	C13367	1
Q13034	C13369	1
Q13038	C13372	1
Q13039	C13373	1
Q13040	C13374	1
Q13041	C13375	1
Q13042	C13376	1
Q13043	C13377	1
Q13044	C13378	1
Q13045	C13379	1
Q13048	C13382	1
Q13049	C13383	1
Q13053	C13387	1
Q13054	C13388	1
Q13055	C13389	1
Q13056	C13390	1
Q13057	C13391	1
Q13058	C13392	1
Q13059	C13393	1
Q13060	C13394	1
Q13061	C13395	1
Q13064	C13398	1
Q13065	C13399	1
Q13066	C13400	1
Q13068	C13402	1
Q13069	C13403	1
Q13070	C13404	1
Q13072	C13406	1
Q13073	C13407	1
Q13074	C13408	1
Q13075	C13409	1
Q13076	C13410	1
Q13077	C13411	1
Q13078	C13412	1
Q13079	C13413	1
Q13080	C13414	1
Q13082	C13417	1
Q13084	C13419	1
Q13086	C13421	1
Q13087	C13422	1
Q13088	C13423	1
Q13089	C13424	1
Q13090	C13425	1
Q13091	C13426	1
Q13092	C13427	1
Q13093	C13428	1
Q13094	C13429	1
Q13095	C13430	1
Q13096	C13431	1
Q13098	C13433	1
Q13099	C13434	1
Q13100	C13435	1
Q13101	C13436	1
Q13102	C13437	1
Q13103	C13438	1
Q13104	C13439	1
Q13105	C13440	1
Q13106	C13441	1
Q13107	C13442	1
Q13108	C13443	1
Q13109	C13444	1
Q13111	C12646	1
Q13112	C13446	1
Q13113	C13447	1
Q13114	C13448	1
Q13115	C13449	1
Q13116	C13450	1
Q13117	C13451	1
Q13118	C13452	1
Q13119	C13453	1
Q13121	C13456	1
Q13122	C13457	1
Q13123	C13458	1
Q13124	C13459	1
Q13125	C13460	1
Q13126	C13461	1
Q13127	C13462	1
Q13128	C13463	1
Q13129	C13464	1
Q13130	C13465	1
Q13131	C13466	1
Q13132	C13467	1
Q13133	C13468	1
Q13134	C13469	1
Q13135	C13470	1
Q13136	C13471	1
Q13138	C13473	1
Q13140	C13475	1
Q13141	C13476	1
Q13142	C13477	1
Q13143	C13478	1
Q13144	C13479	1
Q13145	C13480	1
Q13146	C13482	1
Q13149	C13485	1
Q13152	C13488	1
Q13153	C13489	1
Q13154	C13490	1
Q13155	C13491	1
Q13156	C13492	1
Q13157	C13493	1
Q13158	C13494	1
Q13159	C13495	1
Q13160	C13496	1
Q13161	C13497	1
Q13162	C13498	1
Q13163	C13499	1
Q13165	C13501	1
Q13166	C13502	1
Q13167	C13503	1
Q13168	C13504	1
Q13169	C13505	1
Q13170	C13506	1
Q13171	C13507	1
Q13172	C13508	1
Q13173	C13509	1
Q13175	C13511	1
Q13176	C13512	1
Q13177	C13513	1
Q13178	C13514	1
Q13179	C13515	1
Q13180	C13516	1
Q13181	C13517	1
Q13182	C13518	1
Q13183	C13519	1
Q13184	C13520	1
Q13185	C13521	1
Q13186	C13522	1
Q13187	C13523	1
Q13188	C13524	1
Q13189	C13525	1
Q13190	C13526	1
Q13191	C13527	1
Q13192	C13528	1
Q13193	C13529	1
Q13194	C13530	1
Q13195	C13531	1
Q13197	C13533	1
Q13198	C13534	1
Q13199	C13535	1
Q13200	C13536	1
Q13201	C13537	1
Q13202	C13538	1
Q13203	C13539	1
Q13204	C13540	1
Q13205	C13541	1
Q13206	C13542	1
Q13207	C13543	1
Q13208	C13544	1
Q13209	C13545	1
Q13210	C13546	1
Q13211	C9175	1
Q13212	C13547	1
Q13213	C13548	1
Q13214	C13549	1
Q13215	C13550	1
Q13216	C13551	1
Q13217	C13552	1
Q13218	C13553	1
Q13219	C13554	1
Q13220	C13555	1
Q13221	C13556	1
Q13223	C13559	1
Q13224	C13560	1
Q13225	C13561	1
Q13226	C13562	1
Q13228	C13564	1
Q13229	C13565	1
Q13230	C13566	1
Q13231	C13567	1
Q13232	C13568	1
Q13233	C13569	1
Q13234	C13570	1
Q13235	C13572	1
Q13236	C13573	1
Q13237	C13574	1
Q13238	C13575	1
Q13239	C13576	1
Q13240	C13577	1
Q13241	C13578	1
Q13242	C13579	1
Q13244	C13581	1
Q13245	C13582	1
Q13246	C13583	1
Q13247	C13584	1
Q13248	C13585	1
Q13249	C13586	1
Q13251	C13588	1
Q13252	C13589	1
Q13253	C13590	1
Q13254	C13591	1
Q13257	C13594	1
Q13258	C13595	1
Q13259	C13596	1
Q13260	C13597	1
Q13261	C13599	1
Q13262	C13600	1
Q13263	C13601	1
Q13264	C13602	1
Q13265	C13603	1
Q13266	C13604	1
Q13267	C13605	1
Q13268	C13606	1
Q13269	C13607	1
Q13270	C13608	1
Q13272	C13610	1
Q13273	C13611	1
Q13274	C13613	1
Q13275	C13614	1
Q13276	C13615	1
Q13277	C13616	1
Q13278	C13617	1
Q13279	C13618	1
Q13281	C13619	1
Q13282	C13620	1
Q13283	C13621	1
Q13284	C13622	1
Q13285	C13623	1
Q13286	C13624	1
Q13287	C13625	1
Q13288	C13626	1
Q13289	C13627	1
Q13290	C13628	1
Q13291	C13629	1
Q13292	C13630	1
Q13293	C13631	1
Q13294	C13632	1
Q13295	C13634	1
Q13296	C13635	1
Q13297	C13636	1
Q13298	C13637	1
Q13299	C13638	1
Q13300	C13639	1
Q13301	C13640	1
Q13302	C13641	1
Q13303	C13642	1
Q13304	C13643	1
Q13307	C13646	1
Q13308	C13647	1
Q13309	C13648	1
Q13310	C13650	1
Q13311	C13651	1
Q13312	C13652	1
Q13313	C13653	1
Q13314	C13654	1
Q13315	C13655	1
Q13316	C13656	1
Q13317	C13657	1
Q13318	C13658	1
Q13319	C13659	1
Q13320	C13660	1
Q13323	C13664	1
Q13324	C13665	1
Q13325	C13666	1
Q13326	C13667	1
Q13327	C13668	1
Q13328	C13669	1
Q13329	C13670	1
Q13330	C13671	1
Q13331	C13672	1
Q13332	C13673	1
Q13333	C13674	1
Q13334	C13675	1
Q13335	C13676	1
Q13336	C13677	1
Q13337	C13678	1
Q13338	C13679	1
Q13339	C13680	1
Q13341	C13682	1
Q13342	C13683	1
Q13343	C13684	1
Q13344	C13685	1
Q13345	C13686	1
Q13346	C13687	1
Q13347	C13688	1
Q13348	C13689	1
Q13349	C13690	1
Q13350	C13691	1
Q13351	C13692	1
Q13352	C13693	1
Q13353	C13694	1
Q13354	C13695	1
Q13355	C13696	1
Q13356	C13697	1
Q13357	C13698	1
Q13358	C13699	1
Q13359	C13700	1
Q13360	C13701	1
Q13361	C13702	1
Q13362	C13703	1
Q13363	C13704	1
Q13364	C13705	1
Q13365	C13706	1
Q13366	C13707	1
Q13367	C13708	1
Q13368	C13709	1
Q13369	C13710	1
Q13370	C13711	1
Q13371	C13712	1
Q13372	C13713	1
Q13373	C13714	1
Q13374	C13715	1
Q13376	C13717	1
Q13377	C13718	1
Q13378	C13720	1
Q13379	C13721	1
Q13380	C13722	1
Q13381	C13724	1
Q13383	C13726	1
Q13384	C13727	1
Q13385	C13728	1
Q13386	C13729	1
Q13387	C13730	1
Q13388	C13731	1
Q13389	C13732	1
Q13390	C13733	1
Q13391	C13734	1
Q13392	C13735	1
Q13393	C13736	1
Q13394	C13737	1
